"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0032501","GO:0032501","multicellular organismal process",475,0.264342302313771,2.24869439928488,3.57277973014653e-10,2.49499117821899e-08,1.38210163245142e-08,440,"tags=54%, list=40%, signal=57%","Clu/Apoe/Mt3/Cpe/Sparc/Slc1a2/Plpp3/Cspg5/Id3/Junb/Ptn/Gfap/Glul/Fxyd1/Ntrk2/Atp1a2/Gja1/Hes5/Ndrg2/Thbs4/Hes1/Pla2g7/Prnp/Dbi/Sox9/Gpm6b/Zfp36/Hopx/Zfp36l1/Id4/Slc1a3/Fos/Ddah1/Ctsl/Cd81/Igfbp5/S1pr1/Btg2/Emp2/Fam107a/Hspa2/Prex2/Psph/Bhlhe40/Bcan/Acsl3/Psap/Klf4/Gpm6a/Sptbn1/S100a1/Sfrp1/Atp1b2/Id2/Mgll/Gnao1/Arhgap5/Cebpd/Gabrb1/Itm2c/Rgcc/Socs3/Lamp1/Dkk3/Sdc4/Atp1b1/Ednrb/Degs1/Dusp1/Dlgap1/Adamts1/Cd63/Cd9/Zfp36l2/Htra1/Aldoa/F3/Klf9/Myo6/Jun/Dclk1/Aqp4/Add3/Camk2n1/Kcnk2/Phgdh/S100a13/Cebpb/Fjx1/Lrp4/Alcam/Mmd2/Notch2/Pdlim4/Qk/Nrxn1/Rorb/Ntm/Tnc/Aplp2/Pcdh8/Dio2/Lrp1/Jund/Slc9a3r1/Pcsk1n/Ugp2/Epha5/Ctnnd2/Acsl6/Daam2/Cbs/Syt11/Entpd2/Cmya5/Dab1/Adcyap1r1/Nr3c1/Ier2/Cntnap2/Atp1a1/Nrxn2/Rora/Sirpa/Selenop/Slc27a1/Plagl1/Enkur/Nr4a1/Tubb2a/Nme7/Sash1/Car2/Trps1/Mxi1/Pdcd4/Cyba/Ttc8/Dst/Ncan/Selenom/Tnfrsf19/Abca1/Ephb1/Acox1/Kcnj10/Gfra1/Tmem100/Glo1/Fzd2/Nrbp2/Sgip1/Bcl2/Ctsb/Btg1/Timp2/Per3/Ptprz1/Pdgfrb/Nr2e1/Cavin3/Soat1/Maff/Rgma/Gabbr1/Kcnn2/Crebrf/Vcl/Slc15a2/Serpine2/Tcf7l2/Vim/Impact/Aldh2/Dag1/Vcam1/Fgfr1/Gclm/Foxo1/Hgf/Gm2a/Gsn/Wwtr1/Klf2/Neo1/Vit/Selenos/Cry2/Rhob/Txnip/Camk2d/Ppt1/Nr1d1/Slc16a2/Thra/Acadl/Ccdc136/Ogt/Sidt2/Crtc3/Adk/Calr/Camk2g/Plce1/Irf2bp2/Tpbg/Pacrg/Csmd1/Chmp4b/Ptpra/Nfkbiz/Mfge8/Il6st/Gprc5b/Prrx1/Cntfr/Zfp703/Rbp1/Fezf2/Atraid/Sox2/Dnajb9/Tfap2c/Tmem106b/Clstn1/Meg3/Fermt2/Tob1/Apoc1/Kif1a/Bmpr1b/Gadd45g/Fnbp1/Fgfr2/Sdc2/Plxnb1/Phlpp1/Tspan12/Nfe2l2/Rarres2/Slc7a11/Ptprf/Rlbp1/Ctnnbip1/Ntrk3/Sema6d/Lxn/Abr/Chil1/Dmd/Sorl1/Retreg1/Sort1/Sybu/Gnai2/Clcn3"
"GO:0032879","GO:0032879","regulation of localization",236,0.32059364141564,2.51202613740824,3.79536201570924e-10,2.54441069533148e-08,1.40947759909707e-08,349,"tags=50%, list=32%, signal=43%","Clu/Apoe/Sparc/Slc1a2/Plpp3/Cspg5/Ptn/Gfap/Glul/Fxyd1/Ntrk2/Atp1a2/Gja1/Thbs4/Hes1/Pla2g7/Prnp/Dbi/Sox9/Gpm6b/Zfp36/Zfp36l1/Cd81/Igfbp5/S1pr1/Glud1/Emp2/Fam107a/Hspa2/Acsl3/Klf4/Sptbn1/S100a1/Sfrp1/Atp1b2/Mlc1/Gnao1/Arhgap5/Rgcc/Lamp1/Sdc4/Cldn10/Atp1b1/Ednrb/Nkain4/Dusp1/Adamts1/Cd63/Cd9/Aldoa/F3/Myo6/Jun/Sorbs1/Pea15a/Camk2n1/Cebpb/Lrp4/Mmd2/Trim9/Nrxn1/Gem/Lrp1/Slc9a3r1/Tmem59/Tmbim6/Mgat5/Epha5/Acsl6/Scp2/Syt11/Adcyap1r1/Nr3c1/Atp1a1/Sirpa/Chchd10/Sash1/Car2/Pink1/Lmbrd1/Cyba/Acaa2/Ttc8/Ppp2r5a/Abca1/Kcnj10/Sgip1/Bcl2/Saraf/Sqstm1/Limch1/Ptprz1/Pdgfrb/Nr2e1/Eps15/Gabbr1/Crebrf/Vcl/Serpine2/Tcf7l2/Vim/Dag1/Fgfr1/Hgf/Gsn/Wwtr1/Neo1/Cry2/Rhob/Camk2d/Slc38a3/Ppt1/Nr1d1/Ogt/Sidt2/Fxyd6/Calr/Camk2g"
"GO:0000226","GO:0000226","microtubule cytoskeleton organization",87,-0.453115671942176,-2.88248050697528,9.66051347684514e-10,6.22731561045864e-08,3.4496246504362e-08,379,"tags=66%, list=35%, signal=47%","Wee1/Brca1/Cep295/Nek2/Tuba1c/Mad2l1/Kif20a/Kifc1/Map1b/Ska1/Psrc1/Kif2c/Chd3/Tuba1a/Ndc80/Smc1a/Dlgap5/Hnrnpu/Gas2l3/Nuf2/Cenph/Kif18a/Rps3/Plk4/Ccnb2/Plk1/Aurka/Dcx/Sgo1/Knstrn/Stmn2/Tacc3/Kif4/Npm1/Ranbp1/Aurkb/Incenp/Fbxo5/Cdc20/Ckap2/Tubb3/Kif23/Kif11/Aspm/Spc25/Ccnb1/Racgap1/Cenpe/Birc5/Tuba1b/Nusap1/Cenpa/Tpx2/Pclaf/Tubb5/Prc1/Stmn1"
"GO:0006811","GO:0006811","ion transport",209,0.327901768927619,2.49972606105427,1.14401787664844e-09,7.10138504171401e-08,3.9338158565455e-08,351,"tags=52%, list=32%, signal=44%","Clu/Apoe/Mt3/Cpe/Slc1a2/Ttyh1/Gfap/Glul/Fxyd1/Ntrk2/Atp1a2/Gja1/Hes1/Prnp/Dbi/Gpm6b/Zfp36/Zfp36l1/Slc1a3/Cd81/Glud1/Hspa2/Sfxn5/Acsl3/Psap/Sptbn1/S100a1/Sfrp1/Atp1b2/Mlc1/Gnao1/Gabrb1/Cldn10/Atp1b1/Nkain4/Cd63/Myo6/Aqp4/Sorbs1/Pea15a/Camk2n1/Kcnk2/S100a13/Cebpb/Slco1c1/Qk/Nrxn1/Gem/Dio2/Lrp1/Pitpnc1/Slc9a3r1/Tmbim6/Epha5/Acsl6/Scp2/Syt11/Adcyap1r1/Nr3c1/Atp1a1/Slc4a4/Slc27a1/Nme7/Slc7a10/Car2/Pink1/Sec62/Lamp2/Ppp1r3c/Lmbrd1/Cyba/Ttc8/Tst/Fth1/Selenom/Abca1/Kcnj10/Bcl2/Ttyh3/Saraf/Pdgfrb/Soat1/Eps15/Gabbr1/Kcnn2/Crebrf/Slc15a2/Arl8a/Serpine2/Tcf7l2/Fgfr1/Gm2a/Neo1/Selenos/Cry2/Rhob/Txnip/Slc22a17/Camk2d/Slc38a3/Ppt1/Nr1d1/Slc16a2/Ogt/Sidt2/Fxyd6/Calr/Camk2g/Spcs2"
"GO:0007165","GO:0007165","signal transduction",309,0.286131398779586,2.30087385265039,1.38260431564712e-09,8.2758744036592e-08,4.58442483609309e-08,450,"tags=61%, list=41%, signal=50%","Clu/Apoe/Mt3/Cpe/Mt1/Plpp3/Ptn/Ntrk2/Gja1/Hes5/Ndrg2/Sparcl1/Hes1/Prnp/Sox9/Zfp36/Zfp36l1/Fos/Cd81/Igfbp5/S1pr1/Itm2b/Emp2/Prex2/Timp3/Psap/Klf4/Sptbn1/Sfrp1/Mgll/Gnao1/Arhgap5/Gabrb1/Itm2c/Socs3/Lamp1/Dkk3/Atp1b1/Ednrb/Dusp1/Dlgap1/Cd63/Zfp36l2/Htra1/F3/Mt2/Klf9/Myo6/Jun/Dclk1/Sorbs1/Pea15a/Camk2n1/Kcnk2/Arap2/S100a13/Sesn3/Cebpb/Lrp4/Mmd2/Notch2/Nrxn1/Ppp1r15a/Gem/Aplp2/Enho/Lrp1/Slc9a3r1/Pcsk1n/Tmbim6/Mgat5/Epha5/Ctnnd2/Daam2/Cbs/Entpd2/Cmya5/Dab1/Adcyap1r1/Nr3c1/Nrxn2/Rora/Sirpa/Chchd10/Slc27a1/Ppp1r1a/Nim1k/Nme7/Sash1/Car2/Trps1/Pink1/Pdcd4/Lmbrd1/Cyba/Acaa2/Ppp2r5a/Tnfrsf19/Abca1/Ephb1/Rgs20/Gfra1/Tmem100/Fzd2/Nrbp2/Bcl2/Timp2/Sqstm1/Gng12/Pdgfrb/Cavin3/Ifitm3/Rgma/Gabbr1/Crebrf/Slc15a2/Serpine2/Tcf7l2/Vim/Aldh2/Dag1/Vcam1/Fgfr1/Gclm/Foxo1/Hgf/Gsn/Wwtr1/Klf2/Neo1/Selenos/Cry2/Rhob/Txnip/Plcd4/Camk2d/Nr1d1/Peli2/Thra/Ogt/Crtc3/Calr/Plce1/Tpbg/Crlf3/Ptpra/Nfkbiz/Pik3ip1/Il6st/Gprc5b/Prrx1/Prdx1/Cntfr/Zfp703/Sox2/Meg3/Fermt2/Tob1/Bmpr1b/Mapk4/Gadd45g/Fnbp1/Fgfr2/Rgs5/Plxnb1/Phlpp1/Tspan12/Nfe2l2/Rarres2/Ptprf/Tcp11l2/Ctnnbip1/Ntrk3/Sema6d/Rsu1/Abr/Chil1/Dmd/Sorl1/Sort1/Gnai2/Pttg1ip/Itgb5/Col1a2/Pnp/Sirt2/Klf15"
"GO:0042221","GO:0042221","response to chemical",291,0.292473389075559,2.32798107884234,3.0563643562247e-09,1.76636781414917e-07,9.78480349252335e-08,237,"tags=34%, list=22%, signal=36%","Clu/Apoe/Mt3/Mt1/Sparc/Slc1a2/Id3/Junb/Ptn/Glul/Ntrk2/Gstm1/Atp1a2/Gja1/Hes5/Thbs4/Hes1/Pla2g7/Prnp/Prdx6/Sox9/Zfp36/Zfp36l1/Slc1a3/Fos/Ddah1/Cd81/Igfbp5/S1pr1/Glud1/Fam107a/Hspa2/Timp3/Psap/Fbxo2/Klf4/Sfrp1/Scd2/Mlc1/Id2/Gnao1/Gabrb1/Rgcc/Socs3/Ednrb/Dusp1/Cmtm5/Cd63/Cd9/Zfp36l2/Htra1/F3/Mt2/Klf9/Fosb/Myo6/Jun/Aqp4/Sorbs1/Add3/Camk2n1/Kcnk2/Sesn3/Cebpb/Alcam/Mgst1/Gsta4/Notch2/Nrxn1/Ppp1r15a/Rorb/Gstm5/Pon2/Lrp1/Jund/Slc9a3r1/Tmbim6/Epha5/Acsbg1/Cbs/Syt11/Entpd2/S100a16/Nr3c1/Ier2/Atp1a1/Rora/Sirpa/Slc27a1/Nr4a1/Nme7/Sash1/Car2/Pink1/Pdcd4/Lmbrd1/Cyba/Acaa2/Ttc8"
"GO:0006812","GO:0006812","cation transport",57,0.520347585252726,2.98541993693782,4.26029546874661e-09,2.38008506853977e-07,1.31844933453842e-07,349,"tags=72%, list=32%, signal=52%","Mt3/Fxyd1/Atp1a2/Gja1/Hes1/Prnp/Dbi/Gpm6b/Slc1a3/Hspa2/S100a1/Atp1b2/Gnao1/Atp1b1/Nkain4/Cd63/Kcnk2/Nrxn1/Gem/Slc9a3r1/Tmbim6/Syt11/Adcyap1r1/Atp1a1/Slc4a4/Slc7a10/Pink1/Cyba/Fth1/Kcnj10/Bcl2/Saraf/Pdgfrb/Gabbr1/Kcnn2/Serpine2/Slc22a17/Camk2d/Slc38a3/Fxyd6/Camk2g"
"GO:0007267","GO:0007267","cell-cell signaling",121,0.382761845119145,2.69315972423263,5.57084683092206e-09,3.01185138342754e-07,1.66841660606902e-07,341,"tags=56%, list=31%, signal=44%","Apoe/Cpe/Plpp3/Cspg5/Ptn/Gfap/Glul/Ntrk2/Gja1/Ndrg2/Hes1/Prnp/Dbi/Sox9/Slc1a3/Glud1/Fam107a/Dtna/Klf4/Sfrp1/Mgll/Gabrb1/Dkk3/Dlgap1/Myo6/Sorbs1/Camk2n1/Fjx1/Lrp4/Trim9/Pdlim4/Nrxn1/Tnc/Pcdh8/Dio2/Lrp1/Slc9a3r1/Epha5/Ctnnd2/Daam2/Syt11/Nr3c1/Nrxn2/Car2/Pink1/Selenom/Abca1/Ephb1/Kcnj10/Fzd2/Sqstm1/Nr2e1/Gabbr1/Kcnn2/Tprgl/Serpine2/Tcf7l2/Dag1/Fgfr1/Foxo1/Hgf/Wwtr1/Cry2/Ppt1/Nr1d1/Slc16a2/Thra/Sidt2"
"GO:0044281","GO:0044281","small molecule metabolic process",105,0.39906774571639,2.69726934974064,7.50495074726421e-09,3.93071795387963e-07,2.177423210226e-07,346,"tags=61%, list=32%, signal=46%","Apoe/Aldoc/Mt3/Plpp3/Glul/Pla2g7/Dbi/Sox9/Slc1a3/Ddah1/Glud1/Psph/Acsl3/Scd2/Mgll/Asrgl1/Dkk3/Degs1/Aldoa/Oat/Sorbs1/Phgdh/Ldhb/Naaa/Qk/Smpdl3a/Mid1ip1/Aplp2/Lrp1/Ugp2/Acsl6/Acsbg1/Scp2/Cbs/Entpd2/Adcyap1r1/Nr3c1/Rora/Slc4a4/Slc27a1/Nme7/Chpt1/Car2/Coq10b/Ppp1r3c/Acaa2/Tst/Abca1/Acox1/Glo1/Cyb5a/Soat1/Abhd4/Pmm1/Aldh6a1/Tcf7l2/Fgfr1/Gclm/Foxo1/Nr1d1/Slc16a2/Acadl/Ogt/Adk"
"GO:0055085","GO:0055085","transmembrane transport",68,0.467111205535198,2.82727337401827,1.17709033276874e-08,5.97819211430427e-07,3.31162256300488e-07,261,"tags=54%, list=24%, signal=44%","Slc1a2/Gfap/Fxyd1/Atp1a2/Gja1/Prnp/Dbi/Slc1a3/Hspa2/Sfxn5/S100a1/Atp1b2/Gabrb1/Atp1b1/Cd63/Aqp4/Sorbs1/Pea15a/Kcnk2/Slco1c1/Nrxn1/Gem/Slc9a3r1/Acsl6/Atp1a1/Slc4a4/Slc27a1/Slc7a10/Car2/Pink1/Sec62/Lmbrd1/Cyba/Tst/Abca1/Kcnj10/Bcl2"
"GO:0065008","GO:0065008","regulation of biological quality",301,0.279095372116678,2.23643268626528,1.31361994547594e-08,6.47537361358141e-07,3.58703650746062e-07,343,"tags=46%, list=31%, signal=44%","Clu/Apoe/Mt3/Cpe/Mt1/Sparc/Slc1a2/Plpp3/Cspg5/Ptn/Gfap/Glul/Fxyd1/Ntrk2/Atp1a2/Gja1/Sparcl1/Prnp/Dbi/Prdx6/Sox9/Gpm6b/Zfp36/Zfp36l1/Slc1a3/Ddah1/Ctsl/Cd81/Igfbp5/S1pr1/Glud1/Emp2/Fam107a/Gpm6a/Sptbn1/Sfrp1/Atp1b2/Id2/Mgll/Arhgap5/Gabrb1/Lamp1/Dkk3/Malat1/Atp1b1/Ednrb/Cd9/Zfp36l2/Aldoa/F3/Mt2/Myo6/Jun/Aqp4/Add3/Camk2n1/Kcnk2/S100a13/Sesn3/Cebpb/Lrp4/Trim9/Slco1c1/Qk/Nrxn1/Ppp1r15a/Aplp2/Pcdh8/Dio2/Lrp1/Slc9a3r1/Pcsk1n/Tmbim6/Epha5/Ctnnd2/Scp2/Cbs/Entpd2/Adcyap1r1/Nr3c1/Atp1a1/Nrxn2/Rora/Slc4a4/Chchd10/Slc27a1/Car2/Pink1/Lamp2/Cyba/Acaa2/Ncan/Fth1/Selenom/Csdc2/Abca1/Ephb1/Acox1/Kcnj10/Fzd2/Sgip1/Bcl2/Ctsb/Sqstm1/Per3/Pdgfrb/Nr2e1/Soat1/Eps15/Abhd4/Rgma/Gabbr1/Kcnn2/Serpine2/Tcf7l2/Vim/Dag1/Vcam1/Fgfr1/Gclm/Foxo1/Gm2a/Gsn/Wwtr1/Klf2/Neo1/Selenos/Cry2/Rhob/Slc22a17/Camk2d/Ppt1/Nr1d1/Slc16a2/Thra/Acadl/Ogt/Sidt2/Crtc3"
"GO:0044057","GO:0044057","regulation of system process",42,0.562946342627312,2.98827028543953,1.39216095075817e-08,6.66646215277342e-07,3.69289010095852e-07,349,"tags=79%, list=32%, signal=56%","Apoe/Fxyd1/Atp1a2/Gja1/Hopx/Igfbp5/Emp2/Klf4/S100a1/Mgll/Gnao1/Atp1b1/Ednrb/Dlgap1/Add3/Nrxn1/Slc9a3r1/Cmya5/Nr3c1/Atp1a1/Cyba/Kcnj10/Tmem100/Kcnn2/Dag1/Fgfr1/Foxo1/Hgf/Cry2/Camk2d/Thra/Adk/Camk2g"
"GO:0006810","GO:0006810","transport",271,0.2863201789959,2.28671512170603,1.55210313641435e-08,7.22590237952903e-07,4.00279229917385e-07,351,"tags=47%, list=32%, signal=43%","Clu/Apoe/Mt3/Cpe/Slc1a2/Plpp3/Cspg5/Ttyh1/Gfap/Glul/Fxyd1/Ntrk2/Atp1a2/Gja1/Hes1/Prnp/Dbi/Gpm6b/Zfp36/Zfp36l1/Slc1a3/Cd81/Glud1/Emp2/Hspa2/Sfxn5/Acsl3/Psap/Sptbn1/S100a1/Sfrp1/Atp1b2/Mlc1/Gnao1/Gabrb1/Rgcc/Lamp1/Sdc4/Cldn10/Atp1b1/Ednrb/Nkain4/Cd63/Cd9/Myo6/Aqp4/Sorbs1/Pea15a/Camk2n1/Kcnk2/S100a13/Cebpb/Lrp4/Trim9/Slco1c1/Qk/Nrxn1/Gem/Dio2/Lrp1/Pitpnc1/Slc9a3r1/Tmbim6/Epha5/Acsl6/Scp2/Syt11/Adcyap1r1/Nr3c1/Atp1a1/Nrxn2/Slc4a4/Sirpa/Chchd10/Slc27a1/Nme7/Slc7a10/Car2/Pink1/Sec62/Lamp2/Ppp1r3c/Lmbrd1/Cyba/Acaa2/Ttc8/Tst/Dst/Fth1/Selenom/Abca1/Kcnj10/Nrbp2/Sgip1/Bcl2/Ttyh3/Saraf/Pdgfrb/Soat1/Eps15/Ifitm3/Gabbr1/Kcnn2/Crebrf/Slc15a2/Arl8a/Serpine2/Tcf7l2/Fgfr1/Gm2a/Gsn/Neo1/Selenos/Cry2/Rhob/Txnip/Slc22a17/Camk2d/Slc38a3/Ppt1/Nr1d1/Slc16a2/Ogt/Sidt2/Fxyd6/Calr/Camk2g/Spcs2"
"GO:0034220","GO:0034220","ion transmembrane transport",59,0.490726815560866,2.84614406666117,2.1740403606877e-08,9.84781525543942e-07,5.4552022706303e-07,251,"tags=56%, list=23%, signal=46%","Slc1a2/Gfap/Fxyd1/Atp1a2/Gja1/Prnp/Dbi/Slc1a3/Hspa2/S100a1/Atp1b2/Gabrb1/Atp1b1/Cd63/Sorbs1/Pea15a/Kcnk2/Nrxn1/Gem/Slc9a3r1/Acsl6/Atp1a1/Slc4a4/Slc27a1/Slc7a10/Car2/Pink1/Sec62/Lmbrd1/Cyba/Tst/Abca1/Kcnj10"
"GO:0009653","GO:0009653","anatomical structure morphogenesis",214,0.306729636597379,2.35075692393988,2.28952082268599e-08,1.00979918390045e-06,5.59378771636853e-07,318,"tags=45%, list=29%, signal=40%","Clu/Apoe/Cpe/Sparc/Plpp3/Cspg5/Id3/Junb/Ptn/Glul/Ntrk2/Gja1/Hes5/Thbs4/Hes1/Sox9/Hopx/Zfp36l1/Id4/Slc1a3/Ddah1/Ctsl/Cd81/Igfbp5/S1pr1/Emp2/Prex2/Bcan/Psap/Klf4/Gpm6a/S100a1/Sfrp1/Id2/Mgll/Rgcc/Socs3/Sdc4/Dusp1/Adamts1/Cd9/Aldoa/F3/Myo6/Jun/Dclk1/S100a13/Cebpb/Fjx1/Lrp4/Alcam/Notch2/Qk/Nrxn1/Rorb/Tnc/Pcdh8/Lrp1/Slc9a3r1/Epha5/Ctnnd2/Cbs/Dab1/Nr3c1/Cntnap2/Rora/Nr4a1/Sash1/Car2/Pink1/Mxi1/Pdcd4/Ttc8/Dst/Ephb1/Gfra1/Tmem100/Fzd2/Bcl2/Btg1/Ptprz1/Pdgfrb/Nr2e1/Rgma/Vcl/Serpine2/Tcf7l2/Vim/Impact/Dag1/Vcam1/Fgfr1/Hgf/Wwtr1/Klf2/Neo1"
"GO:0051225","GO:0051225","spindle assembly",27,-0.63935176662872,-2.86944091649514,2.71094288624789e-08,1.16501032752602e-06,6.45358063608809e-07,265,"tags=74%, list=24%, signal=58%","Ndc80/Smc1a/Hnrnpu/Rps3/Ccnb2/Plk1/Aurka/Kif4/Aurkb/Incenp/Fbxo5/Cdc20/Kif23/Kif11/Aspm/Racgap1/Cenpe/Tpx2/Tubb5/Prc1"
"GO:0051270","GO:0051270","regulation of cellular component movement",90,0.410558148024767,2.6269747245401,2.94379313994518e-08,1.23344932563703e-06,6.83269881429381e-07,117,"tags=33%, list=11%, signal=32%","Apoe/Sparc/Plpp3/Ptn/Glul/Fxyd1/Atp1a2/Gja1/Thbs4/Pla2g7/Sox9/Cd81/Igfbp5/S1pr1/Emp2/Fam107a/Klf4/Sfrp1/Atp1b2/Arhgap5/Rgcc/Lamp1/Sdc4/Dusp1/Adamts1/Cd63/Cd9/Aldoa/F3/Jun"
"GO:0006082","GO:0006082","organic acid metabolic process",55,0.492090765297369,2.83806315311261,3.78843548693874e-08,1.54863850636813e-06,8.57869088441583e-07,340,"tags=67%, list=31%, signal=49%","Aldoc/Glul/Dbi/Sox9/Slc1a3/Ddah1/Glud1/Psph/Acsl3/Scd2/Mgll/Asrgl1/Degs1/Aldoa/Oat/Phgdh/Ldhb/Naaa/Qk/Mid1ip1/Acsl6/Acsbg1/Scp2/Cbs/Slc4a4/Slc27a1/Acaa2/Tst/Acox1/Glo1/Cyb5a/Aldh6a1/Gclm/Nr1d1/Slc16a2/Acadl/Ogt"
"GO:0019752","GO:0019752","carboxylic acid metabolic process",54,0.50033617755442,2.85949390364351,4.39716112777606e-08,1.71387024422155e-06,9.4939929368384e-07,340,"tags=69%, list=31%, signal=50%","Aldoc/Glul/Dbi/Sox9/Slc1a3/Ddah1/Glud1/Psph/Acsl3/Scd2/Mgll/Asrgl1/Degs1/Aldoa/Oat/Phgdh/Ldhb/Naaa/Qk/Mid1ip1/Acsl6/Acsbg1/Scp2/Cbs/Slc4a4/Slc27a1/Acaa2/Tst/Acox1/Glo1/Cyb5a/Aldh6a1/Gclm/Nr1d1/Slc16a2/Acadl/Ogt"
"GO:0043436","GO:0043436","oxoacid metabolic process",54,0.50033617755442,2.85949390364351,4.39716112777606e-08,1.71387024422155e-06,9.4939929368384e-07,340,"tags=69%, list=31%, signal=50%","Aldoc/Glul/Dbi/Sox9/Slc1a3/Ddah1/Glud1/Psph/Acsl3/Scd2/Mgll/Asrgl1/Degs1/Aldoa/Oat/Phgdh/Ldhb/Naaa/Qk/Mid1ip1/Acsl6/Acsbg1/Scp2/Cbs/Slc4a4/Slc27a1/Acaa2/Tst/Acox1/Glo1/Cyb5a/Aldh6a1/Gclm/Nr1d1/Slc16a2/Acadl/Ogt"
"GO:0007399","GO:0007399","nervous system development",230,0.291477507725126,2.27618606084455,5.16693832071861e-08,1.94664853779354e-06,1.07834694782936e-06,200,"tags=31%, list=18%, signal=32%","Clu/Apoe/Mt3/Cpe/Slc1a2/Plpp3/Cspg5/Id3/Ptn/Gfap/Ntrk2/Atp1a2/Gja1/Hes5/Ndrg2/Thbs4/Hes1/Dbi/Sox9/Gpm6b/Zfp36l1/Id4/Slc1a3/Fos/S1pr1/Btg2/Prex2/Bhlhe40/Bcan/Acsl3/Psap/Klf4/Gpm6a/Sfrp1/Atp1b2/Id2/Mgll/Itm2c/Sdc4/Ednrb/Degs1/Adamts1/Cd9/Myo6/Jun/Dclk1/Phgdh/Cebpb/Lrp4/Alcam/Mmd2/Notch2/Qk/Nrxn1/Rorb/Ntm/Tnc/Aplp2/Lrp1/Slc9a3r1/Ugp2/Epha5/Ctnnd2/Acsl6/Daam2/Cbs/Dab1/Nr3c1/Ier2/Cntnap2/Nrxn2/Rora"
"GO:0051049","GO:0051049","regulation of transport",143,0.348631912717423,2.49962992756307,5.2266816348872e-08,1.94664853779354e-06,1.07834694782936e-06,347,"tags=54%, list=32%, signal=42%","Clu/Apoe/Slc1a2/Cspg5/Gfap/Glul/Fxyd1/Ntrk2/Atp1a2/Gja1/Hes1/Prnp/Dbi/Gpm6b/Cd81/Glud1/Hspa2/Acsl3/S100a1/Sfrp1/Atp1b2/Mlc1/Gnao1/Rgcc/Lamp1/Sdc4/Cldn10/Atp1b1/Ednrb/Nkain4/Cd63/Myo6/Sorbs1/Pea15a/Camk2n1/Cebpb/Trim9/Nrxn1/Gem/Lrp1/Slc9a3r1/Tmbim6/Epha5/Acsl6/Scp2/Syt11/Adcyap1r1/Nr3c1/Atp1a1/Sirpa/Chchd10/Car2/Pink1/Lmbrd1/Cyba/Acaa2/Abca1/Kcnj10/Sgip1/Bcl2/Saraf/Pdgfrb/Gabbr1/Crebrf/Serpine2/Tcf7l2/Fgfr1/Neo1/Cry2/Camk2d/Slc38a3/Ppt1/Nr1d1/Ogt/Sidt2/Fxyd6/Calr"
"GO:0006281","GO:0006281","DNA repair",62,-0.470208225951069,-2.72331624838694,5.35556118755725e-08,1.95128707616216e-06,1.08091646851842e-06,451,"tags=77%, list=41%, signal=48%","Dhx9/Trip13/Rpa3/Top2b/Mcm2/Foxm1/Trim28/Sem1/Actl6a/Brca1/Parp1/Mcm5/Cdkn2d/Smc6/Topbp1/Ssrp1/Rad51ap1/Mcm3/Egfr/Nono/Dtl/Smc1a/Mcm6/Rfc3/Pcna/Sfpq/Rad21/Rps3/Rfc4/Neil3/Uhrf1/Clspn/Supt16/Usp1/Hmgn1/Kif22/Mcm7/Lig1/Npm1/Nucks1/Hmgb1/Nsd2/Dek/Pttg1/Esco2/Smc4/Smc2/Pclaf"
"GO:0001568","GO:0001568","blood vessel development",60,0.474679829303385,2.76017065679022,6.01740158992408e-08,2.14577980100271e-06,1.18865581238814e-06,324,"tags=63%, list=30%, signal=47%","Apoe/Sparc/Plpp3/Junb/Ptn/Glul/Ntrk2/Gja1/Hes1/Zfp36l1/Ddah1/S1pr1/Emp2/Klf4/S100a1/Rgcc/Socs3/Adamts1/F3/Jun/Notch2/Qk/Nrxn1/Lrp1/Rora/Nr4a1/Sash1/Ephb1/Tmem100/Btg1/Pdgfrb/Nr2e1/Tcf7l2/Fgfr1/Foxo1/Hgf/Klf2/Rhob"
"GO:0010564","GO:0010564","regulation of cell cycle process",107,-0.388893027955247,-2.59206004860317,6.81034519992118e-08,2.37794553230581e-06,1.31726413735318e-06,201,"tags=39%, list=18%, signal=36%","Sfpq/Rad21/Plk4/Rcc2/Plk1/Aurka/Bub1b/Clspn/Bub1/Ect2/Knstrn/Tacc3/Npm1/Kif20b/Ranbp1/Aurkb/Cdk4/Dbf4/Sgo2a/Incenp/Pttg1/Fbxo5/Cdc20/Kif23/Anp32b/Kif11/Cdk1/Ezh2/Ccnb1/Racgap1/Insm1/Sox4/Cenpe/Birc5/Nusap1/Tpx2/Ccnd2/Lmnb1/Ube2c/Prc1/Mki67/Cenpf"
"GO:0032787","GO:0032787","monocarboxylic acid metabolic process",33,0.589476314661387,2.89196249188065,7.02855694934669e-08,2.38133622387158e-06,1.31914241267098e-06,265,"tags=70%, list=24%, signal=55%","Aldoc/Dbi/Sox9/Slc1a3/Acsl3/Scd2/Mgll/Degs1/Aldoa/Phgdh/Ldhb/Naaa/Qk/Mid1ip1/Acsl6/Acsbg1/Scp2/Slc4a4/Slc27a1/Acaa2/Acox1/Glo1/Cyb5a"
